Date,StockPrice,Trading days,,,,,,,,,,,,,
22/04/2013,468.43,1072,,,,,,,,,,,,,
23/04/2013,473.69,1073,,,,,,,,,,,,,
24/04/2013,472.89,1074,,,,,,,,,,,,,
25/04/2013,476.59,1075,,,,,,,,,,,,,
26/04/2013,474.51,1076,,,,,,,,,,,,,
02/05/2013,473.02,1077,,,,,,,,,,,,,
03/05/2013,475.24,1078,,,,,,,,,,,,,
06/05/2013,488.32,1079,,,,,,,,,,,,,
07/05/2013,485.58,1080,,,,,,,,,,,,,
08/05/2013,485.07,1081,,,,,,,,,,,,,
09/05/2013,486.22,1082,,,,,,,,,,,,,
10/05/2013,486.10,1083,,,,,,,,,,,,,
13/05/2013,488.93,1084,,,,,,,,,,,,,
14/05/2013,483.85,1085,,,,,,,,,,,,,
15/05/2013,485.97,1086,,,,,,,,,,,,,
16/05/2013,490.34,1087,,,,,,,,,,,,,
17/05/2013,487.60,1088,,,,,,,,,,,,,
20/05/2013,492.27,1089,,,,,,,,,,,,,
21/05/2013,500.18,1090,,,,,,,,,,,,,
22/05/2013,502.23,1091,,,,,,,,,,,,,
23/05/2013,498.22,1092,,,,,,,,,,,,,
24/05/2013,500.24,1093,,,,,,,,,,,,,
27/05/2013,512.41,1094,,,,,,,,,,,,,
28/05/2013,516.33,1095,,,,,,,,,,,,,
29/05/2013,515.09,1096,,,,,,,,,,,,,
30/05/2013,521.45,1097,,,,,,,,,,,,,
31/05/2013,518.39,1098,,,,,,,,,,,,,
03/06/2013,517.03,1099,,,,,,,,,,,,,
04/06/2013,510.69,1100,,,,,,,,,,,,,
05/06/2013,514.64,1101,,,,,,,,,,,,,
06/06/2013,520.90,1102,,,,,,,,,,,,,
07/06/2013,527.97,1103,,,,,,,,,,,,,
10/06/2013,524.56,1104,,,,,,,,,,,,,
11/06/2013,521.95,1105,,,,,,,,,,,,,
12/06/2013,518.24,1106,,,,,,,,,,,,,
13/06/2013,515.09,1107,,,,,,,,,,,,,
14/06/2013,509.03,1108,,,,,,,,,,,,,
17/06/2013,498.52,1109,,,,,,,,,,,,,
18/06/2013,498.88,1110,,,,,,,,,,,,,
19/06/2013,503.37,1111,,,,,,,,,,,,,
20/06/2013,499.51,1112,,,,,,,,,,,,,
21/06/2013,498.84,1113,,,,,,,,,,,,,
24/06/2013,489.74,1114,,,,,,,,,,,,,
25/06/2013,473.02,1115,,,,,,,,,,,,,
26/06/2013,473.53,1116,,,,,,,,,,,,,
27/06/2013,482.95,1117,,,,,,,,,,,,,
28/06/2013,481.13,1118,,,,,,,,,,,,,
01/07/2013,480.04,1119,,,,,,,,,,,,,
02/07/2013,489.84,1120,,,,,,,,,,,,,
03/07/2013,487.35,1121,,,,,,,,,,,,,
04/07/2013,487.22,1122,,,,,,,,,,,,,
05/07/2013,485.66,1123,,,,,,,,,,,,,
08/07/2013,482.77,1124,,,,,,,,,,,,,
09/07/2013,485.50,1125,,,,,,,,,,,,,
10/07/2013,484.43,1126,,,,,,,,,,,,,
11/07/2013,484.47,1127,,,,,,,,,,,,,
12/07/2013,493.99,1128,,,,,,,,,,,,,
15/07/2013,494.10,1129,,,,,,,,,,,,,
16/07/2013,496.22,1130,,,,,,,,,,,,,
17/07/2013,497.50,1131,,,,,,,,,,,,,
18/07/2013,496.84,1132,,,,,,,,,,,,,
19/07/2013,503.76,1133,,,,,,,,,,,,,
22/07/2013,506.16,1134,,,,,,,,,,,,,
23/07/2013,504.29,1135,,,,,,,,,,,,,
24/07/2013,494.18,1136,,,,,,,,,,,,,
25/07/2013,491.78,1137,,,,,,,,,,,,,
26/07/2013,493.93,1138,,,,,,,,,,,,,
29/07/2013,485.69,1139,,,,,,,,,,,,,
30/07/2013,488.54,1140,,,,,,,,,,,,,
31/07/2013,491.85,1141,,,,,,,,,,,,,
01/08/2013,492.43,1142,,,,,,,,,,,,,
02/08/2013,494.66,1143,,,,,,,,,,,,,
05/08/2013,493.66,1144,,,,,,,,,,,,,
06/08/2013,496.56,1145,,,,,,,,,,,,,
07/08/2013,500.10,1146,,,,,,,,,,,,,
08/08/2013,498.22,1147,,,,,,,,,,,,,
09/08/2013,500.62,1148,,,,,,,,,,,,,
12/08/2013,499.46,1149,,,,,,,,,,,,,
13/08/2013,497.73,1150,,,,,,,,,,,,,
14/08/2013,503.57,1151,,,,,,,,,,,,,
15/08/2013,508.22,1152,,,,,,,,,,,,,
16/08/2013,507.79,1153,,,,,,,,,,,,,
19/08/2013,511.02,1154,,,,,,,,,,,,,
20/08/2013,504.81,1155,,,,,,,,,,,,,
21/08/2013,502.70,1156,,,,,,,,,,,,,
22/08/2013,496.12,1157,,,,,,,,,,,,,
23/08/2013,486.82,1158,,,,,,,,,,,,,
26/08/2013,490.54,1159,,,,,,,,,,,,,
27/08/2013,485.57,1160,,,,,,,,,,,,,
28/08/2013,473.30,1161,,,,,,,,,,,,,
29/08/2013,468.55,1162,,,,,,,,,,,,,
30/08/2013,472.70,1163,,,,,,,,,,,,,
03/09/2013,472.17,1164,,,,,,,,,,,,,
04/09/2013,471.45,1165,,,,,,,,,,,,,
05/09/2013,477.57,1166,,,,,,,,,,,,,
06/09/2013,480.03,1167,,,,,,,,,,,,,
09/09/2013,470.16,1168,,,,,,,,,,,,,
10/09/2013,474.53,1169,,,,,,,,,,,,,
11/09/2013,476.40,1170,,,,,,,,,,,,,
12/09/2013,475.59,1171,,,,,,,,,,,,,
13/09/2013,476.42,1172,,,,,,,,,,,,,
16/09/2013,475.57,1173,,,,,,,,,,,,,
17/09/2013,477.73,1174,,,,,,,,,,,,,
18/09/2013,474.26,1175,,,,,,,,,,,,,
19/09/2013,476.09,1176,,,,,,,,,,,,,
20/09/2013,477.19,1177,,,,,,,,,,,,,
23/09/2013,479.09,1178,,,,,,,,,,,,,
24/09/2013,482.82,1179,,,,,,,,,,,,,
25/09/2013,486.22,1180,,,,,,,,,,,,,
26/09/2013,485.11,1181,,,,,,,,,,,,,
27/09/2013,486.61,1182,,,,,,,,,,,,,
30/09/2013,492.63,1183,,,,,,,,,,,,,
01/10/2013,492.24,1184,,,,,,,,,,,,,
02/10/2013,494.39,1185,,,,,,,,,,,,,
03/10/2013,492.30,1186,,,,,,,,,,,,,
04/10/2013,497.50,1187,,,,,,,,,,,,,
07/10/2013,500.47,1188,,,,,,,,,,,,,
08/10/2013,502.22,1189,,,,,,,,,,,,,
09/10/2013,500.67,1190,,,,,,,,,,,,,
10/10/2013,494.81,1191,,,,,,,,,,,,,
11/10/2013,494.53,1192,,,,,,,,,,,,,
14/10/2013,493.62,1193,,,,,,,,,,,,,
15/10/2013,495.72,1194,,,,,,,,,,,,,
16/10/2013,498.96,1195,,,,,,,,,,,,,
17/10/2013,499.59,1196,,,,,,,,,,,,,
18/10/2013,500.83,1197,,,,,,,,,,,,,
21/10/2013,501.57,1198,,,,,,,,,,,,,
22/10/2013,500.57,1199,,,,,,,,,,,,,
23/10/2013,504.05,1200,,,,,,,,,,,,,
24/10/2013,501.17,1201,,,,,,,,,,,,,
25/10/2013,500.75,1202,,,,,,,,,,,,,
28/10/2013,496.46,1203,,,,,,,,,,,,,
29/10/2013,497.08,1204,,,,,,,,,,,,,
30/10/2013,499.07,1205,,,,,,,,,,,,,
31/10/2013,497.41,1206,,,,,,,,,,,,,
01/11/2013,497.08,1207,,,,,,,,,,,,,
04/11/2013,497.07,1208,,,,,,,,,,,,,
05/11/2013,499.79,1209,,,,,,,,,,,,,
06/11/2013,502.52,1210,,,,,,,,,,,,,
07/11/2013,499.86,1211,,,,,,,,,,,,,
08/11/2013,498.61,1212,,,,,,,,,,,,,
11/11/2013,501.08,1213,,,,,,,,,,,,,
12/11/2013,497.65,1214,,,,,,,,,,,,,
13/11/2013,496.12,1215,,,,,,,,,,,,,
14/11/2013,497.85,1216,,,,,,,,,,,,,
15/11/2013,501.34,1217,,,,,,,,,,,,,
18/11/2013,506.48,1218,,,,,,,,,,,,,
19/11/2013,504.71,1219,,,,,,,,,,,,,
20/11/2013,505.52,1220,,,,,,,,,,,,,
21/11/2013,503.54,1221,,,,,,,,,,,,,
22/11/2013,505.64,1222,,,,,,,,,,,,,
25/11/2013,506.46,1223,,,,,,,,,,,,,
26/11/2013,509.16,1224,,,,,,,,,,,,,
27/11/2013,508.43,1225,,,,,,,,,,,,,
28/11/2013,507.71,1226,,,,,,,,,,,,,
29/11/2013,507.78,1227,,,,,,,,,,,,,
02/12/2013,508.53,1228,,,,,,,,,,,,,
03/12/2013,511.62,1229,,,,,,,,,,,,,
04/12/2013,510.88,1230,,,,,,,,,,,,,
05/12/2013,510.03,1231,,,,,,,,,,,,,
06/12/2013,510.12,1232,,,,,,,,,,,,,
09/12/2013,511.23,1233,,,,,,,,,,,,,
10/12/2013,511.60,1234,,,,,,,,,,,,,
11/12/2013,505.31,1235,,,,,,,,,,,,,
12/12/2013,506.92,1236,,,,,,,,,,,,,
13/12/2013,506.06,1237,,,,,,,,,,,,,
16/12/2013,502.04,1238,,,,,,,,,,,,,
17/12/2013,505.67,1239,,,,,,,,,,,,,
18/12/2013,505.25,1240,,,,,,,,,,,,,
19/12/2013,506.28,1241,,,,,,,,,,,,,
20/12/2013,504.45,1242,,,,,,,,,,,,,
23/12/2013,508.68,1243,,,,,,,,,,,,,
24/12/2013,505.62,1244,,,,,,,,,,,,,
25/12/2013,504.42,1245,,,,,,,,,,,,,
26/12/2013,506.55,1246,,,,,,,,,,,,,
27/12/2013,506.41,1247,,,,,,,,,,,,,
30/12/2013,500.35,1248,,,,,,,,,,,,,
31/12/2013,504.63,1249,,,,,,,,,,,,,
02/01/2014,504.51,1250,,,,,,,,,,,,,
03/01/2014,505.37,1251,,,,,,,,,,,,,
06/01/2014,509.10,1252,,,,,,,,,,,,,
07/01/2014,510.12,1253,,,,,,,,,,,,,
08/01/2014,513.90,1254,,,,,,,,,,,,,
09/01/2014,516.98,1255,,,,,,,,,,,,,
10/01/2014,518.94,1256,,,,,,,,,,,,,
13/01/2014,521.11,1257,,,,,,,,,,,,,
14/01/2014,522.31,1258,,,,,,,,,,,,,
15/01/2014,526.68,1259,,,,,,,,,,,,,
16/01/2014,533.54,1260,,,,,,,,,,,,,
17/01/2014,543.59,1261,,,,,,,,,,,,,
20/01/2014,553.67,1262,,,,,,,,,,,,,
21/01/2014,559.91,1263,,,,,,,,,,,,,
22/01/2014,551.92,1264,,,,,,,,,,,,,
23/01/2014,553.55,1265,,,,,,,,,,,,,
24/01/2014,560.19,1266,,,,,,,,,,,,,
27/01/2014,556.52,1267,,,,,,,,,,,,,
06/02/2014,554.68,1268,,,,,,,,,,,,,
07/02/2014,549.76,1269,,,,,,,,,,,,,
10/02/2014,555.90,1270,,,,,,,,,,,,,
11/02/2014,553.90,1271,,,,,,,,,,,,,
12/02/2014,564.25,1272,,,,,,,,,,,,,
13/02/2014,570.18,1273,,,,,,,,,,,,,
14/02/2014,572.22,1274,,,,,,,,,,,,,
17/02/2014,570.20,1275,,,,,,,,,,,,,
18/02/2014,574.56,1276,,,,,,,,,,,,,
19/02/2014,578.12,1277,,,,,,,,,,,,,
20/02/2014,571.04,1278,,,,,,,,,,,,,
21/02/2014,570.57,1279,,,,,,,,,,,,,
24/02/2014,576.58,1280,,,,,,,,,,,,,
25/02/2014,586.20,1281,,,,,,,,,,,,,
26/02/2014,589.81,1282,,,,,,,,,,,,,
27/02/2014,584.79,1283,,,,,,,,,,,,,
28/02/2014,586.48,1284,,,,,,,,,,,,,
03/03/2014,573.38,1285,,,,,,,,,,,,,
04/03/2014,569.97,1286,,,,,,,,,,,,,
05/03/2014,574.94,1287,,,,,,,,,,,,,
06/03/2014,578.56,1288,,,,,,,,,,,,,
07/03/2014,579.75,1289,,,,,,,,,,,,,
10/03/2014,583.69,1290,,,,,,,,,,,,,
11/03/2014,588.50,1291,,,,,,,,,,,,,
12/03/2014,590.02,1292,,,,,,,,,,,,,
13/03/2014,595.22,1293,,,,,,,,,,,,,
14/03/2014,596.83,1294,,,,,,,,,,,,,
17/03/2014,600.36,1295,,,,,,,,,,,,,
18/03/2014,599.85,1296,,,,,,,,,,,,,
19/03/2014,605.59,1297,,,,,,,,,,,,,
20/03/2014,600.26,1298,,,,,,,,,,,,,
21/03/2014,601.75,1299,,,,,,,,,,,,,
24/03/2014,607.55,1300,,,,,,,,,,,,,
25/03/2014,601.85,1301,,,,,,,,,,,,,
26/03/2014,588.06,1302,,,,,,,,,,,,,
27/03/2014,590.14,1303,,,,,,,,,,,,,
28/03/2014,594.29,1304,,,,,,,,,,,,,
31/03/2014,591.57,1305,,,,,,,,,,,,,
01/04/2014,583.85,1306,,,,,,,,,,,,,
02/04/2014,581.67,1307,,,,,,,,,,,,,
03/04/2014,589.44,1308,,,,,,,,,,,,,
04/04/2014,593.04,1309,,,,,,,,,,,,,
07/04/2014,600.57,1310,,,,,,,,,,,,,
08/04/2014,603.25,1311,,,,,,,,,,,,,
10/04/2014,601.33,1312,,,,,,,,,,,,,
11/04/2014,600.57,1313,,,,,,,,,,,,,
14/04/2014,596.11,1314,,,,,,,,,,,,,
15/04/2014,586.09,1315,,,,,,,,,,,,,
16/04/2014,574.29,1316,,,,,,,,,,,,,
17/04/2014,580.31,1317,,,,,,,,,,,,,
18/04/2014,565.33,1318,,,,,,,,,,,,,
21/04/2014,558.14,1319,,,,,,,,,,,,,
22/04/2014,569.87,1320,,,,,,,,,,,,,
23/04/2014,569.36,1321,,,,,,,,,,,,,
24/04/2014,570.46,1322,,,,,,,,,,,,,
25/04/2014,578.92,1323,,,,,,,,,,,,,
28/04/2014,573.10,1324,,,,,,,,,,,,,
29/04/2014,578.00,1325,,,,,,,,,,,,,
05/05/2014,564.85,1326,,,,,,,,,,,,,
06/05/2014,555.11,1327,,,,,,,,,,,,,
07/05/2014,559.97,1328,,,,,,,,,,,,,
08/05/2014,527.09,1329,,,,,,,,,,,,,
09/05/2014,542.46,1330,,,,,,,,,,,,,
12/05/2014,517.05,1331,,,,,,,,,,,,,
13/05/2014,513.91,1332,,,,,,,,,,,,,
14/05/2014,529.53,1333,,,,,,,,,,,,,
15/05/2014,524.05,1334,,,,,,,,,,,,,
16/05/2014,529.49,1335,,,,,,,,,,,,,
19/05/2014,533.04,1336,,,,,,,,,,,,,
20/05/2014,537.52,1337,,,,,,,,,,,,,
21/05/2014,543.88,1338,,,,,,,,,,,,,
22/05/2014,541.73,1339,,,,,,,,,,,,,
23/05/2014,541.49,1340,,,,,,,,,,,,,
26/05/2014,544.06,1341,,,,,,,,,,,,,
27/05/2014,552.75,1342,,,,,,,,,,,,,
28/05/2014,557.34,1343,,,,,,,,,,,,,
29/05/2014,558.45,1344,,,,,,,,,,,,,
30/05/2014,562.02,1345,,,,,,,,,,,,,
02/06/2014,556.80,1346,,,,,,,,,,,,,
03/06/2014,558.76,1347,,,,,,,,,,,,,
04/06/2014,553.46,1348,,,,,,,,,,,,,
05/06/2014,551.10,1349,,,,,,,,,,,,,
06/06/2014,559.04,1350,,,,,,,,,,,,,
09/06/2014,565.61,1351,,,,,,,,,,,,,
10/06/2014,566.89,1352,,,,,,,,,,,,,
11/06/2014,570.36,1353,,,,,,,,,,,,,
12/06/2014,573.77,1354,,,,,,,,,,,,,
13/06/2014,574.48,1355,,,,,,,,,,,,,
16/06/2014,572.37,1356,,,,,,,,,,,,,
17/06/2014,572.25,1357,,,,,,,,,,,,,
18/06/2014,570.03,1358,,,,,,,,,,,,,
19/06/2014,567.35,1359,,,,,,,,,,,,,
20/06/2014,560.78,1360,,,,,,,,,,,,,
23/06/2014,565.92,1361,,,,,,,,,,,,,
24/06/2014,569.74,1362,,,,,,,,,,,,,
25/06/2014,572.27,1363,,,,,,,,,,,,,
26/06/2014,576.40,1364,,,,,,,,,,,,,
27/06/2014,578.82,1365,,,,,,,,,,,,,
30/06/2014,578.13,1366,,,,,,,,,,,,,
01/07/2014,578.07,1367,,,,,,,,,,,,,
02/07/2014,578.80,1368,,,,,,,,,,,,,
03/07/2014,585.02,1369,,,,,,,,,,,,,
04/07/2014,589.35,1370,,,,,,,,,,,,,
07/07/2014,590.69,1371,,,,,,,,,,,,,
08/07/2014,591.47,1372,,,,,,,,,,,,,
09/07/2014,591.60,1373,,,,,,,,,,,,,
10/07/2014,584.88,1374,,,,,,,,,,,,,
11/07/2014,582.77,1375,,,,,,,,,,,,,
14/07/2014,586.23,1376,,,,,,,,,,,,,
15/07/2014,589.31,1377,,,,,,,,,,,,,
16/07/2014,589.68,1378,,,,,,,,,,,,,
17/07/2014,590.37,1379,,,,,,,,,,,,,
18/07/2014,596.26,1380,,,,,,,,,,,,,
21/07/2014,601.04,1381,,,,,,,,,,,,,
22/07/2014,597.98,1382,,,,,,,,,,,,,
23/07/2014,597.50,1383,,,,,,,,,,,,,
24/07/2014,602.06,1384,,,,,,,,,,,,,
25/07/2014,600.14,1385,,,,,,,,,,,,,
28/07/2014,589.45,1386,,,,,,,,,,,,,
29/07/2014,592.24,1387,,,,,,,,,,,,,
30/07/2014,589.33,1388,,,,,,,,,,,,,
31/07/2014,596.07,1389,,,,,,,,,,,,,
01/08/2014,593.90,1390,,,,,,,,,,,,,
04/08/2014,599.04,1391,,,,,,,,,,,,,
05/08/2014,607.73,1392,,,,,,,,,,,,,
06/08/2014,606.70,1393,,,,,,,,,,,,,
07/08/2014,607.62,1394,,,,,,,,,,,,,
08/08/2014,605.43,1395,,,,,,,,,,,,,
11/08/2014,602.13,1396,,,,,,,,,,,,,
12/08/2014,601.78,1397,,,,,,,,,,,,,
13/08/2014,602.76,1398,,,,,,,,,,,,,
14/08/2014,605.25,1399,,,,,,,,,,,,,
15/08/2014,604.24,1400,,,,,,,,,,,,,
18/08/2014,605.08,1401,,,,,,,,,,,,,
19/08/2014,604.64,1402,,,,,,,,,,,,,
20/08/2014,606.70,1403,,,,,,,,,,,,,
21/08/2014,612.94,1404,,,,,,,,,,,,,
22/08/2014,620.14,1405,,,,,,,,,,,,,
25/08/2014,625.88,1406,,,,,,,,,,,,,
26/08/2014,629.06,1407,,,,,,,,,,,,,
27/08/2014,628.77,1408,,,,,,,,,,,,,
28/08/2014,632.03,1409,,,,,,,,,,,,,
29/08/2014,636.65,1410,,,,,,,,,,,,,
03/09/2014,640.75,1411,,,,,,,,,,,,,
04/09/2014,640.22,1412,,,,,,,,,,,,,
05/09/2014,638.65,1413,,,,,,,,,,,,,
08/09/2014,639.85,1414,,,,,,,,,,,,,
09/09/2014,626.92,1415,,,,,,,,,,,,,
10/09/2014,628.80,1416,,,,,,,,,,,,,
11/09/2014,628.99,1417,,,,,,,,,,,,,
12/09/2014,632.50,1418,,,,,,,,,,,,,
15/09/2014,630.34,1419,,,,,,,,,,,,,
16/09/2014,627.66,1420,,,,,,,,,,,,,
17/09/2014,625.66,1421,,,,,,,,,,,,,
18/09/2014,615.80,1422,,,,,,,,,,,,,
19/09/2014,613.29,1423,,,,,,,,,,,,,
22/09/2014,611.93,1424,,,,,,,,,,,,,
23/09/2014,610.39,1425,,,,,,,,,,,,,
24/09/2014,603.59,1426,,,,,,,,,,,,,
25/09/2014,605.10,1427,,,,,,,,,,,,,
26/09/2014,604.98,1428,,,,,,,,,,,,,
29/09/2014,599.78,1429,,,,,,,,,,,,,
30/09/2014,598.80,1430,,,,,,,,,,,,,
01/10/2014,609.27,1431,,,,,,,,,,,,,
02/10/2014,612.66,1432,,,,,,,,,,,,,
03/10/2014,611.55,1433,,,,,,,,,,,,,
06/10/2014,614.42,1434,,,,,,,,,,,,,
07/10/2014,614.08,1435,,,,,,,,,,,,,
08/10/2014,617.26,1436,,,,,,,,,,,,,
09/10/2014,624.34,1437,,,,,,,,,,,,,
10/10/2014,617.72,1438,,,,,,,,,,,,,
13/10/2014,614.22,1439,,,,,,,,,,,,,
14/10/2014,605.79,1440,,,,,,,,,,,,,
15/10/2014,604.29,1441,,,,,,,,,,,,,
16/10/2014,587.17,1442,,,,,,,,,,,,,
17/10/2014,585.28,1443,,,,,,,,,,,,,
20/10/2014,589.24,1444,,,,,,,,,,,,,
21/10/2014,600.55,1445,,,,,,,,,,,,,
22/10/2014,601.59,1446,,,,,,,,,,,,,
23/10/2014,593.53,1447,,,,,,,,,,,,,
24/10/2014,591.51,1448,,,,,,,,,,,,,
27/10/2014,580.80,1449,,,,,,,,,,,,,
28/10/2014,583.13,1450,,,,,,,,,,,,,
29/10/2014,591.20,1451,,,,,,,,,,,,,
30/10/2014,589.14,1452,,,,,,,,,,,,,
31/10/2014,600.84,1453,,,,,,,,,,,,,
03/11/2014,603.15,1454,,,,,,,,,,,,,
04/11/2014,598.39,1455,,,,,,,,,,,,,
05/11/2014,597.01,1456,,,,,,,,,,,,,
06/11/2014,597.85,1457,,,,,,,,,,,,,
07/11/2014,602.59,1458,,,,,,,,,,,,,
10/11/2014,602.12,1459,,,,,,,,,,,,,
11/11/2014,604.23,1460,,,,,,,,,,,,,
12/11/2014,604.01,1461,,,,,,,,,,,,,
13/11/2014,603.16,1462,,,,,,,,,,,,,
14/11/2014,600.36,1463,,,,,,,,,,,,,
17/11/2014,600.93,1464,,,,,,,,,,,,,
18/11/2014,594.25,1465,,,,,,,,,,,,,
19/11/2014,588.35,1466,,,,,,,,,,,,,
20/11/2014,593.32,1467,,,,,,,,,,,,,
21/11/2014,588.03,1468,,,,,,,,,,,,,
24/11/2014,582.53,1469,,,,,,,,,,,,,
25/11/2014,585.91,1470,,,,,,,,,,,,,
26/11/2014,576.04,1471,,,,,,,,,,,,,
27/11/2014,572.89,1472,,,,,,,,,,,,,
28/11/2014,566.58,1473,,,,,,,,,,,,,
01/12/2014,568.01,1474,,,,,,,,,,,,,
02/12/2014,569.43,1475,,,,,,,,,,,,,
03/12/2014,574.88,1476,,,,,,,,,,,,,
04/12/2014,578.38,1477,,,,,,,,,,,,,
05/12/2014,578.76,1478,,,,,,,,,,,,,
08/12/2014,571.68,1479,,,,,,,,,,,,,
09/12/2014,555.31,1480,,,,,,,,,,,,,
10/12/2014,557.19,1481,,,,,,,,,,,,,
11/12/2014,550.11,1482,,,,,,,,,,,,,
12/12/2014,553.93,1483,,,,,,,,,,,,,
15/12/2014,547.93,1484,,,,,,,,,,,,,
16/12/2014,535.14,1485,,,,,,,,,,,,,
17/12/2014,518.22,1486,,,,,,,,,,,,,
18/12/2014,528.45,1487,,,,,,,,,,,,,
19/12/2014,523.09,1488,,,,,,,,,,,,,
22/12/2014,537.54,1489,,,,,,,,,,,,,
23/12/2014,537.88,1490,,,,,,,,,,,,,
24/12/2014,539.44,1491,,,,,,,,,,,,,
25/12/2014,532.01,1492,,,,,,,,,,,,,
26/12/2014,533.37,1493,,,,,,,,,,,,,
29/12/2014,532.68,1494,,,,,,,,,,,,,
30/12/2014,537.57,1495,,,,,,,,,,,,,
31/12/2014,545.63,1496,,,,,,,,,,,,,
05/01/2015,544.45,1497,,,,,,,,,,,,,
06/01/2015,549.66,1498,,,,,,,,,,,,,
07/01/2015,552.05,1499,,,,,,,,,,,,,
08/01/2015,553.47,1500,,,,,,,,,,,,,
09/01/2015,569.73,1501,,,,,,,,,,,,,
12/01/2015,574.32,1502,,,,,,,,,,,,,
13/01/2015,580.60,1503,,,,,,,,,,,,,
14/01/2015,577.01,1504,,,,,,,,,,,,,
15/01/2015,577.74,1505,,,,,,,,,,,,,
16/01/2015,574.81,1506,,,,,,,,,,,,,
19/01/2015,571.51,1507,,,,,,,,,,,,,
20/01/2015,572.22,1508,,,,,,,,,,,,,
21/01/2015,569.12,1509,,,,,,,,,,,,,
22/01/2015,574.54,1510,,,,,,,,,,,,,
23/01/2015,582.38,1511,,,,,,,,,,,,,
26/01/2015,580.64,1512,,,,,,,,,,,,,
27/01/2015,579.30,1513,,,,,,,,,,,,,
28/01/2015,583.76,1514,,,,,,,,,,,,,
29/01/2015,583.28,1515,,,,,,,,,,,,,
30/01/2015,576.07,1516,,,,,,,,,,,,,
02/02/2015,570.37,1517,,,,,,,,,,,,,
03/02/2015,557.47,1518,,,,,,,,,,,,,
04/02/2015,561.45,1519,,,,,,,,,,,,,
05/02/2015,567.17,1520,,,,,,,,,,,,,
06/02/2015,574.13,1521,,,,,,,,,,,,,
09/02/2015,573.55,1522,,,,,,,,,,,,,
10/02/2015,574.52,1523,,,,,,,,,,,,,
11/02/2015,581.76,1524,,,,,,,,,,,,,
12/02/2015,584.67,1525,,,,,,,,,,,,,
13/02/2015,587.24,1526,,,,,,,,,,,,,
24/02/2015,596.95,1527,,,,,,,,,,,,,
25/02/2015,592.66,1528,,,,,,,,,,,,,
26/02/2015,596.72,1529,,,,,,,,,,,,,
27/02/2015,592.57,1530,,,,,,,,,,,,,
02/03/2015,590.73,1531,,,,,,,,,,,,,
03/03/2015,596.72,1532,,,,,,,,,,,,,
04/03/2015,600.39,1533,,,,,,,,,,,,,
05/03/2015,596.91,1534,,,,,,,,,,,,,
06/03/2015,593.97,1535,,,,,,,,,,,,,
09/03/2015,588.44,1536,,,,,,,,,,,,,
10/03/2015,589.66,1537,,,,,,,,,,,,,
11/03/2015,586.54,1538,,,,,,,,,,,,,
12/03/2015,588.53,1539,,,,,,,,,,,,,
13/03/2015,586.10,1540,,,,,,,,,,,,,
16/03/2015,580.80,1541,,,,,,,,,,,,,
17/03/2015,581.76,1542,,,,,,,,,,,,,
18/03/2015,578.68,1543,,,,,,,,,,,,,
19/03/2015,573.74,1544,,,,,,,,,,,,,
20/03/2015,575.44,1545,,,,,,,,,,,,,
23/03/2015,570.89,1546,,,,,,,,,,,,,
24/03/2015,567.43,1547,,,,,,,,,,,,,
25/03/2015,560.93,1548,,,,,,,,,,,,,
26/03/2015,556.16,1549,,,,,,,,,,,,,
27/03/2015,551.42,1550,,,,,,,,,,,,,
30/03/2015,545.19,1551,,,,,,,,,,,,,
31/03/2015,551.13,1552,,,,,,,,,,,,,
01/04/2015,538.91,1553,,,,,,,,,,,,,
02/04/2015,546.85,1554,,,,,,,,,,,,,
03/04/2015,547.85,1555,,,,,,,,,,,,,
06/04/2015,542.97,1556,,,,,,,,,,,,,
07/04/2015,548.11,1557,,,,,,,,,,,,,
08/04/2015,547.72,1558,,,,,,,,,,,,,
09/04/2015,550.52,1559,,,,,,,,,,,,,
10/04/2015,554.03,1560,,,,,,,,,,,,,
13/04/2015,559.54,1561,,,,,,,,,,,,,
14/04/2015,558.67,1562,,,,,,,,,,,,,
15/04/2015,564.50,1563,,,,,,,,,,,,,
16/04/2015,568.28,1564,,,,,,,,,,,,,
17/04/2015,568.32,1565,,,,,,,,,,,,,
20/04/2015,565.04,1566,,,,,,,,,,,,,
21/04/2015,562.24,1567,,,,,,,,,,,,,
22/04/2015,562.51,1568,,,,,,,,,,,,,
23/04/2015,561.25,1569,,,,,,,,,,,,,
24/04/2015,565.77,1570,,,,,,,,,,,,,
27/04/2015,562.40,1571,,,,,,,,,,,,,
04/05/2015,545.08,1572,,,,,,,,,,,,,
05/05/2015,552.65,1573,,,,,,,,,,,,,
06/05/2015,549.30,1574,,,,,,,,,,,,,
07/05/2015,552.98,1575,,,,,,,,,,,,,
08/05/2015,554.51,1576,,,,,,,,,,,,,
11/05/2015,551.67,1577,,,,,,,,,,,,,
12/05/2015,544.41,1578,,,,,,,,,,,,,
13/05/2015,542.82,1579,,,,,,,,,,,,,
14/05/2015,543.69,1580,,,,,,,,,,,,,
15/05/2015,537.44,1581,,,,,,,,,,,,,
18/05/2015,528.95,1582,,,,,,,,,,,,,
19/05/2015,536.82,1583,,,,,,,,,,,,,
20/05/2015,550.10,1584,,,,,,,,,,,,,
21/05/2015,552.56,1585,,,,,,,,,,,,,
22/05/2015,561.82,1586,,,,,,,,,,,,,
25/05/2015,563.00,1587,,,,,,,,,,,,,
26/05/2015,567.20,1588,,,,,,,,,,,,,
